owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title,reason
ssc-spc,A-2021-00368,2022,3,"Please provide copies of the following contracts: Procurement Identification Number: 700385259, 700370907, 700360855, 700342061, 700333262 Procurement Identification Number: C-2016-2017-Q4-00470.","Veuillez fournir des copies des contrats suivants : Numéro d’identification du contrat : 700 385 259, 700 370 907, 700 360 855, 700 342 061, 700 333 262; Numéro d’identification du contrat : C-2016-2017-Q4-00470.",DP (Disclosed in part / Communication partielle),88,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00372,2022,2,Provide the accompanying records as indicated in SSC intranet cloud documentation portal for SSC cloud playbooks.,Fournir les dossiers connexes tel qu'indiqué dans le portail de documentation sur l'infonuagique de l'intranet de SPC par rapport aux guides infonuagiques de SPC.,DP (Disclosed in part / Communication partielle),854,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00372,2022,5,Provide the accompanying records as indicated in SSC intranet cloud documentation portal for SSC cloud playbooks.,Fournir les dossiers connexes tel qu'indiqué dans le portail de documentation sur l'infonuagique de l'intranet de SPC par rapport aux guides infonuagiques de SPC.,DP (Disclosed in part / Communication partielle),854,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00373,2022,2,"Records, including charts, diagrams, tables, as indicated in SSC intranet/URL, entitled “About Cloud Operating Model (COM)” there as background for departments, under sections and titles:. COM Basics. COM End State.COM Service Offerings.COM-Whitepaper","Fournir les documents intitulés « Au sujet du modèle d’exploitation infonuagique (MEI) » [traduction] utilisés en tant que documents de référence pour les ministères, y compris les graphiques, les diagrammes, les tableaux, comme indiqué dans le site intranet/URL de SPC, sous les sections et les titres : COM Basics. COM End State.COM Service Offerings.COM-Whitepaper.",DA (All disclosed / Communication totale),67,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00373,2022,3,"Records, including charts, diagrams, tables, as indicated in SSC intranet/URL, entitled “About Cloud Operating Model (COM)” there as background for departments, under sections and titles:. COM Basics. COM End State.COM Service Offerings.COM-Whitepaper","Fournir les documents intitulés « Au sujet du modèle d’exploitation infonuagique (MEI) » [traduction] utilisés en tant que documents de référence pour les ministères, y compris les graphiques, les diagrammes, les tableaux, comme indiqué dans le site intranet/URL de SPC, sous les sections et les titres : COM Basics. COM End State.COM Service Offerings.COM-Whitepaper.",DA (All disclosed / Communication totale),67,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00377,2022,2,"Copy of Canadian Radio-television and Telecommunications Commission Procurement ID Number: 21-0007 Contract Date: May 13, 2020 Contract Period Start Date: Jun. 1, 2020 Contract Period End or Delivery Date: May 31, 2021 Total Contract Value: $10,027.",Fournir une copie du document suivant du Conseil de la radiodiffusion et des télécommunications canadiennes : Numéro d’identification de contrat : 21-0007 Date du contrat : le 13 mai 2020 Date de début de la période contractuelle : le 1er juin 2020 Date de livraison ou de fin de la période contractuelle : le 31 mai 2021 Valeur totale du contrat : 10 027 $.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00377,2022,3,"Copy of Canadian Radio-television and Telecommunications Commission Procurement ID Number: 21-0007 Contract Date: May 13, 2020 Contract Period Start Date: Jun. 1, 2020 Contract Period End or Delivery Date: May 31, 2021 Total Contract Value: $10,027.",Fournir une copie du document suivant du Conseil de la radiodiffusion et des télécommunications canadiennes : Numéro d’identification de contrat : 21-0007 Date du contrat : le 13 mai 2020 Date de début de la période contractuelle : le 1er juin 2020 Date de livraison ou de fin de la période contractuelle : le 31 mai 2021 Valeur totale du contrat : 10 027 $.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00378,2022,2,"Copy of Shared Services Canada Procurement ID Number: 700513024 Contract Date: May 12, 2020 Contract Period Start Date: May 12, 2020 Contract Period End or Delivery Date: Mar. 31, 2021 Total Contract Value: $1,182,548.04","Fournir une copie du document suivant de Services partagés Canada : Numéro d’identification du contrat : 700 513 024; date du contrat : le 12 mai 2020; date de début de la période contractuelle : le 12 mai 2020; date de livraison ou de fin de la période contractuelle : le 31 mars 2021; valeur totale du contrat : 1 182 548,04 $.",DP (Disclosed in part / Communication partielle),42,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00378,2022,3,"Copy of Shared Services Canada Procurement ID Number: 700513024 Contract Date: May 12, 2020 Contract Period Start Date: May 12, 2020 Contract Period End or Delivery Date: Mar. 31, 2021 Total Contract Value: $1,182,548.04","Fournir une copie du document suivant de Services partagés Canada : Numéro d’identification du contrat : 700 513 024; date du contrat : le 12 mai 2020; date de début de la période contractuelle : le 12 mai 2020; date de livraison ou de fin de la période contractuelle : le 31 mars 2021; valeur totale du contrat : 1 182 548,04 $.",DP (Disclosed in part / Communication partielle),42,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00379,2022,2,Please provide a copy of the following regarding goods from Cellebrite: - Contract - Contract Amendment(s) Procurement ID Number: 700513024 Reporting Period: 2020-2021-Q3 Contract Date.,Veuillez fournir une copie des documents suivants sur les biens de Cellebrite : contrat; numéro d’identification des modifications apportées au contrat : 700 513 024; période du rapport : T3 de 2020-2021; date du contrat.,DP (Disclosed in part / Communication partielle),4,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00379,2022,3,Please provide a copy of the following regarding goods from Cellebrite: - Contract - Contract Amendment(s) Procurement ID Number: 700513024 Reporting Period: 2020-2021-Q3 Contract Date.,Veuillez fournir une copie des documents suivants sur les biens de Cellebrite : contrat; numéro d’identification des modifications apportées au contrat : 700 513 024; période du rapport : T3 de 2020-2021; date du contrat.,DP (Disclosed in part / Communication partielle),4,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00380,2022,2,"Please provide a copy of the following contract regarding goods from Cellebrite: Procurement ID Number 700357719 Contract Date: Jun. 27, 2016.",Veuillez fournir une copie du contrat suivant lié aux biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date du contrat : le 27 juin 2016.,DP (Disclosed in part / Communication partielle),29,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00380,2022,3,"Please provide a copy of the following contract regarding goods from Cellebrite: Procurement ID Number 700357719 Contract Date: Jun. 27, 2016.",Veuillez fournir une copie du contrat suivant lié aux biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date du contrat : le 27 juin 2016.,DP (Disclosed in part / Communication partielle),29,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00381,2022,2,Please provide a copy of the following amendment regarding the procurement of goods from Cellebrite: Procurement ID#: 700433427.,Veuillez fournir une copie de la modification au contrat liée à l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 433 427.,DP (Disclosed in part / Communication partielle),3,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00381,2022,3,Please provide a copy of the following amendment regarding the procurement of goods from Cellebrite: Procurement ID#: 700433427.,Veuillez fournir une copie de la modification au contrat liée à l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 433 427.,DP (Disclosed in part / Communication partielle),3,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00382,2022,2,"Period: June 27, 2016 to March 31, 2017: Provide a copy of the following contract and any applicable amendments regarding the procurement of goods from Cellebrite: Procurement ID Number: 700357719. Total Contract Value: $479,908.23","Période : du 27 juin 2016 au 31 mars 2017. Veuillez fournir une copie des contrats et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; valeur totale du contrat : 479 908,23 $.",DP (Disclosed in part / Communication partielle),72,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00382,2022,3,"Period: June 27, 2016 to March 31, 2017: Provide a copy of the following contract and any applicable amendments regarding the procurement of goods from Cellebrite: Procurement ID Number: 700357719. Total Contract Value: $479,908.23","Période : du 27 juin 2016 au 31 mars 2017. Veuillez fournir une copie des contrats et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; valeur totale du contrat : 479 908,23 $.",DP (Disclosed in part / Communication partielle),72,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00383,2022,2,"Please provide a copy of the following contract regarding the procurement of goods from Cellebrite: Procurement ID#: 700433427 ontract Date: Mar. 19, 2019 Contract Period Start Date: Mar. 19, 2019 Contract Period End or Delivery Date: Mar. 31, 2019 Total",Veuillez fournir une copie des contrats au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 433 427; date du contat : le 19 mars 2019; date de début de la période contractuelle : le 19 mars 2019; date de livraison ou de fin de la période contractuelle : le 31 mars 2019.,DP (Disclosed in part / Communication partielle),41,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00383,2022,3,"Please provide a copy of the following contract regarding the procurement of goods from Cellebrite: Procurement ID#: 700433427 ontract Date: Mar. 19, 2019 Contract Period Start Date: Mar. 19, 2019 Contract Period End or Delivery Date: Mar. 31, 2019 Total",Veuillez fournir une copie des contrats au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 433 427; date du contat : le 19 mars 2019; date de début de la période contractuelle : le 19 mars 2019; date de livraison ou de fin de la période contractuelle : le 31 mars 2019.,DP (Disclosed in part / Communication partielle),41,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00385,2022,2,"Copy of contracts and amendments for Cellebrite:ID#: 700357719 Date: Sep. 25, 2017 Period Start Date: Mar. 31, 2017 Contract End or Delivery Mar. 30, 2018 Total Value: $1,282,794.77 Original Value: $479,908.23 Amendment Value: $89,903.89","Veuillez fournir une copie du contrat et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date : le 25 septembre 2017; date de début de la période contractuelle : le 31 mars 2017; date de livraison ou de fin de la période contractuelle : le 30 mars 2018; valeur totale : 1 282 794,77 $; valeur initiale : 479 908,23 $; valeur des modifications : 89 903,89 $.",DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00385,2022,3,"Copy of contracts and amendments for Cellebrite:ID#: 700357719 Date: Sep. 25, 2017 Period Start Date: Mar. 31, 2017 Contract End or Delivery Mar. 30, 2018 Total Value: $1,282,794.77 Original Value: $479,908.23 Amendment Value: $89,903.89","Veuillez fournir une copie du contrat et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date : le 25 septembre 2017; date de début de la période contractuelle : le 31 mars 2017; date de livraison ou de fin de la période contractuelle : le 30 mars 2018; valeur totale : 1 282 794,77 $; valeur initiale : 479 908,23 $; valeur des modifications : 89 903,89 $.",DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00386,2022,2,"All amendments and applicable contracts regarding the procurement of goods from Cellebrite: Procurement ID#: 700357719 Contract Date: Dec. 13, 2017 Contract Period: Mar. 31/17 - Mar 30/18;",Veuillez fournir une copie des contrats et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date du contrat : le 13 décembre 2017; période contractuelle : du 31 mars 2017 au 30 mars 2018.,DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00386,2022,3,"All amendments and applicable contracts regarding the procurement of goods from Cellebrite: Procurement ID#: 700357719 Contract Date: Dec. 13, 2017 Contract Period: Mar. 31/17 - Mar 30/18;",Veuillez fournir une copie des contrats et de toutes les modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : 700 357 719; date du contrat : le 13 décembre 2017; période contractuelle : du 31 mars 2017 au 30 mars 2018.,DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00387,2022,2,Please provide a copy of all amendments associated with multi-departmental contract # 700357719 regarding the procurement of goods from Cellebrite.,Veuillez fournir une copie de toutes les modifications liées au contrat plurimistériel 700357719 au sujet de l’achat de biens de Cellebrite.,DP (Disclosed in part / Communication partielle),45,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00387,2022,3,Please provide a copy of all amendments associated with multi-departmental contract # 700357719 regarding the procurement of goods from Cellebrite.,Veuillez fournir une copie de toutes les modifications liées au contrat plurimistériel 700357719 au sujet de l’achat de biens de Cellebrite.,DP (Disclosed in part / Communication partielle),45,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00388,2022,2,"Copy of the contracts and amendments for Cellebrite: ID#: 700357719 Date: Jul. 26, 2018 Contract Start Date: Mar. 31, 2017 End or Delivery Date: Mar. 31, 2019 Total Value: $2,553,472.89 Original Value: $479,908.23 Amendment Value: $49,685.56","Fournir une copie des contrats et des modifications liés au contrat conclu avec Cellebrite : numéro d’identification du contrat : 700 357 719; date : le 26 juillet 2018; date de début du contrat : le 31 mars 2017; date de livraison ou de fin du contrat : le 31 mars 2019; valeur totale : 2 553 472,89 $; valeur initiale : 479 908,23 $; valeur des modifications : 49 685,56 $.",DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00388,2022,3,"Copy of the contracts and amendments for Cellebrite: ID#: 700357719 Date: Jul. 26, 2018 Contract Start Date: Mar. 31, 2017 End or Delivery Date: Mar. 31, 2019 Total Value: $2,553,472.89 Original Value: $479,908.23 Amendment Value: $49,685.56","Fournir une copie des contrats et des modifications liés au contrat conclu avec Cellebrite : numéro d’identification du contrat : 700 357 719; date : le 26 juillet 2018; date de début du contrat : le 31 mars 2017; date de livraison ou de fin du contrat : le 31 mars 2019; valeur totale : 2 553 472,89 $; valeur initiale : 479 908,23 $; valeur des modifications : 49 685,56 $.",DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00389,2022,2,"All contracts and applicable amendments regarding the procurement of goods from Cellebrite: Procurement ID#: C-2016-2017-Q4-00184 contract Date: Mar. 31, 2017; Contract Period Mar. 31/17 - Mar 30/18",Fournir une copie de tous les contrats et des modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : C-2016-2017-Q4-00184; date du contrat : le 31 mars 2017; période du contrat : du 31 mars 2017 au 31 mars 2018.,DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00389,2022,3,"All contracts and applicable amendments regarding the procurement of goods from Cellebrite: Procurement ID#: C-2016-2017-Q4-00184 contract Date: Mar. 31, 2017; Contract Period Mar. 31/17 - Mar 30/18",Fournir une copie de tous les contrats et des modifications connexes au sujet de l’achat de biens de Cellebrite : numéro d’identification du contrat : C-2016-2017-Q4-00184; date du contrat : le 31 mars 2017; période du contrat : du 31 mars 2017 au 31 mars 2018.,DP (Disclosed in part / Communication partielle),74,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00390,2022,2,"Please provide a copy of the following amendment and any applicable contracts regarding the procurement of goods from Cellebrite. Specifically: Procurement ID#: 700357719 Contract Date: Jul. 26, 2018",Veuillez fournir une copie de la modification suivante et de tous les contrats connexes au sujet de l’achat de biens de Cellebrite. Tout particulièrement le numéro d’identification du contrat : 700 357 719; date du contrat : le 26 juillet 2018.,DP (Disclosed in part / Communication partielle),31,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00390,2022,3,"Please provide a copy of the following amendment and any applicable contracts regarding the procurement of goods from Cellebrite. Specifically: Procurement ID#: 700357719 Contract Date: Jul. 26, 2018",Veuillez fournir une copie de la modification suivante et de tous les contrats connexes au sujet de l’achat de biens de Cellebrite. Tout particulièrement le numéro d’identification du contrat : 700 357 719; date du contrat : le 26 juillet 2018.,DP (Disclosed in part / Communication partielle),31,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00400,2022,3,"The complete cloud framework agreement including any attachments, issued to Salesforce; and all (RCR) purchase orders issued against that framework agreement with Salesforce until March 9, 2022.","Entente complète sur le cadre infonuagique, y compris les pièces jointes, qui a été conclue avec Salesforce; tous les bons de commande de la RCN jusqu'au 9 mars 2022 émis aux termes de cette entente sur le cadre conclue avec Salesforce.",DP (Disclosed in part / Communication partielle),64,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00400,2022,5,"The complete cloud framework agreement including any attachments, issued to Salesforce; and all (RCR) purchase orders issued against that framework agreement with Salesforce until March 9, 2022.","Entente complète sur le cadre infonuagique, y compris les pièces jointes, qui a été conclue avec Salesforce; tous les bons de commande de la RCN jusqu'au 9 mars 2022 émis aux termes de cette entente sur le cadre conclue avec Salesforce.",DP (Disclosed in part / Communication partielle),64,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00402,2022,3,"Provide all records within SSC's Procure2Pay system between Jan. 11, 2022 and Mar 14, 2022 that contain a reference to Cisco, etc.","Fournir tous les enregistrements dans le système Procure2Pay de SPC entre le 11 janvier 2022 et le 14 mars 2022 qui contiennent une référence à Cisco, etc.",DP (Disclosed in part / Communication partielle),73,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00402,2022,4,"Provide all records within SSC's Procure2Pay system between Jan. 11, 2022 and Mar 14, 2022 that contain a reference to Cisco, etc.","Fournir tous les enregistrements dans le système Procure2Pay de SPC entre le 11 janvier 2022 et le 14 mars 2022 qui contiennent une référence à Cisco, etc.",DP (Disclosed in part / Communication partielle),73,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00002,2022,4,"Provide all records within SSC's Procure2Pay system between Mar 15, 2022 and April 4, 2022 that contain a reference to Cisco.","Fournir tous les dossiers du système Procure2Pay de SPC du 15 mars 2022 au 4 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00002,2022,5,"Provide all records within SSC's Procure2Pay system between Mar 15, 2022 and April 4, 2022 that contain a reference to Cisco.","Fournir tous les dossiers du système Procure2Pay de SPC du 15 mars 2022 au 4 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00013,2022,4,"All records within SSC's Procure2Pay system between Apr 5, 2022 and April 11, 2022 that contain a reference to Cisco, Cisco Products, Cisco Software, Cisco Maintenance, Cisco technology.","Tous les dossiers du système Procure2Pay de SPC du 5 au 11 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00013,2022,5,"All records within SSC's Procure2Pay system between Apr 5, 2022 and April 11, 2022 that contain a reference to Cisco, Cisco Products, Cisco Software, Cisco Maintenance, Cisco technology.","Tous les dossiers du système Procure2Pay de SPC du 5 au 11 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00019,2022,4,"Any and all contract amendment documents for the Cyber Workforce Enablement Platform and/or Cyber Workforce Enablement Program, contract number 2B0KBQ0174, created or finalized in 2021 and/or 2022.",Tous documents de modification du contrat pour la plateforme ou le programme Cyber Workforce Enablement (numéro de contrat 2B0KBQ0174) qui ont été créés ou terminés en 2021 ou en 2022.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00019,2022,5,"Any and all contract amendment documents for the Cyber Workforce Enablement Platform and/or Cyber Workforce Enablement Program, contract number 2B0KBQ0174, created or finalized in 2021 and/or 2022.",Tous documents de modification du contrat pour la plateforme ou le programme Cyber Workforce Enablement (numéro de contrat 2B0KBQ0174) qui ont été créés ou terminés en 2021 ou en 2022.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00020,2022,4,"Any and all contract documents for the Cyber Workforce Enablement Platform and/or Cyber Workforce Enablement Program, contract number 2B0KBQ0174 between the months of May 2020 to July 2020.",Tous documents de modification du contrat pour la plateforme ou le programme Cyber Workforce Enablement (numéro de contrat 2B0KBQ0174) de mai 2020 à juillet 2020.,DP (Disclosed in part / Communication partielle),28,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00020,2022,5,"Any and all contract documents for the Cyber Workforce Enablement Platform and/or Cyber Workforce Enablement Program, contract number 2B0KBQ0174 between the months of May 2020 to July 2020.",Tous documents de modification du contrat pour la plateforme ou le programme Cyber Workforce Enablement (numéro de contrat 2B0KBQ0174) de mai 2020 à juillet 2020.,DP (Disclosed in part / Communication partielle),28,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00021,2022,4,"Any and all email, written or recorded communication between Capt. William Simmons (william.simmons@forces.gc.ca) and Jeremy Bigras between 1 January 2020 and 31 December 2020.",Tous courriels ou toutes communications écrites et enregistrées entre le capitaine William Simmons (william.simmons@forces.gc.ca) et Jeremy Bigras du 1er janvier 2020 au 31 décembre 2020.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00021,2022,5,"Any and all email, written or recorded communication between Capt. William Simmons (william.simmons@forces.gc.ca) and Jeremy Bigras between 1 January 2020 and 31 December 2020.",Tous courriels ou toutes communications écrites et enregistrées entre le capitaine William Simmons (william.simmons@forces.gc.ca) et Jeremy Bigras du 1er janvier 2020 au 31 décembre 2020.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00022,2022,4,"All records within SSC's Procure2Pay system between April 5, 2021 and April 25, 2022 that contain a reference to Cisco, Cisco Products, Cisco Software, Cisco Maintenance, Cisco technology.","Tous les dossiers du système Procure2Pay de SPC du 5 avril 2021 au 25 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),6,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00022,2022,5,"All records within SSC's Procure2Pay system between April 5, 2021 and April 25, 2022 that contain a reference to Cisco, Cisco Products, Cisco Software, Cisco Maintenance, Cisco technology.","Tous les dossiers du système Procure2Pay de SPC du 5 avril 2021 au 25 avril 2022 qui mentionnent Cisco, les produits Cisco, le logiciel Cisco, l'entretien de Cisco et la technologie Cisco.",DP (Disclosed in part / Communication partielle),6,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00034,2022,5,"For each SSC senior-level positions listed in the EEPR system at TBS, I am seeking for any information, documents or records that identify, demonstrate, or confirm that the PSMIP insurance benefits are paid by either SSC or by the employee.","Pour chaque poste de niveau supérieur de SPC énuméré dans le RPEE au SCT, je cherche à obtenir de l’information, des documents ou des dossiers qui indiquent, démontrent ou confirment que les prestations d’assurance du RACGFP sont payées par SPC ou par l’employé.",DP (Disclosed in part / Communication partielle),203,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00034,2022,6,"For each SSC senior-level positions listed in the EEPR system at TBS, I am seeking for any information, documents or records that identify, demonstrate, or confirm that the PSMIP insurance benefits are paid by either SSC or by the employee.","Pour chaque poste de niveau supérieur de SPC énuméré dans le RPEE au SCT, je cherche à obtenir de l’information, des documents ou des dossiers qui indiquent, démontrent ou confirment que les prestations d’assurance du RACGFP sont payées par SPC ou par l’employé.",DP (Disclosed in part / Communication partielle),203,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00037,2022,5,"Copie de tous les formulaires de déclaration sous serment approuvés, remplis depuis le 1 octobre 2021 par des employés de SPC afin d'être exemptés de la Politique de vaccination pour l'Administration publique centrale.","Copie de tous les formulaires de déclaration sous serment approuvés, remplis depuis le 1er octobre 2021 par des employés de SPC afin d’être exemptés de la Politique de vaccination pour l’Administration publique centrale.",DP (Disclosed in part / Communication partielle),29,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00037,2022,6,"Copie de tous les formulaires de déclaration sous serment approuvés, remplis depuis le 1 octobre 2021 par des employés de SPC afin d'être exemptés de la Politique de vaccination pour l'Administration publique centrale.","Copie de tous les formulaires de déclaration sous serment approuvés, remplis depuis le 1er octobre 2021 par des employés de SPC afin d’être exemptés de la Politique de vaccination pour l’Administration publique centrale.",DP (Disclosed in part / Communication partielle),29,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00038,2022,5,"I am requesting any records taken (written, hard copy, electronic, typed, audio, recorded) during the call logged on the Public Service phone number (613-291-0609) on Wednesday April 21 2021 at 15:16hrs for a duration of 48 minutes and 15 seconds.","Je demande tout document (écrit, papier, électronique, dactylographié, audio, enregistré) en lien avec l’appel au numéro de téléphone de la fonction publique (613-291-0609) le mercredi 21 avril 2021 à 15 h 16 d’une durée de 48 minutes et 15 secondes.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2022-00038,2022,6,"I am requesting any records taken (written, hard copy, electronic, typed, audio, recorded) during the call logged on the Public Service phone number (613-291-0609) on Wednesday April 21 2021 at 15:16hrs for a duration of 48 minutes and 15 seconds.","Je demande tout document (écrit, papier, électronique, dactylographié, audio, enregistré) en lien avec l’appel au numéro de téléphone de la fonction publique (613-291-0609) le mercredi 21 avril 2021 à 15 h 16 d’une durée de 48 minutes et 15 secondes.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
tbs-sct,A-2015-00188,2015,8,Please provide the following briefing note: 13570470 – Chief Information Officer January 22 meeting of Clerk and cabinet secretaries.,Veuillez fournir la note de breffage suivante : 13570470 – Réunion du 22 janvier du dirigeant principal de l’information avec le greffier et les secrétaires du Cabinet.,EX (All exempted / Exception totale),0,NA,NA,117,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,NA
tbs-sct,A-2015-00188,2015,11,Provide the briefing note 2015-13570470 (CIO January 22 meeting of Clerk and Cabinet secretaries).,Fournir la note d’information 2015-13570470 (réunion du 22 janvier de la greffière et des secrétaires du Cabinet avec les DPI).,EX (All exempted / Exception totale),0,NA,NA,117,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,NA
tc,A-2020-00270,2021,12,Briefing Note for Deputy Minister: AA-2020-490967-XM - The Establishment of One Stop Security with New-Zealand and Australia.,Note d’information à l’intention du sous-ministre : AA-2020-490967-XM – établissement d’un guichet de sécurité unique avec la Nouvelle-Zélande et l’Australie.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
